id,algo,size,time_us,heap_delta,heap_peak_used,stack_peak_used,stack_used,current_before,current_after,power_before,power_after,power_delta,iteration,current_before_corr,current_after_corr,power_before_corr,power_after_corr,power_delta_corr,time_s,power_mW,mem_total
39111,ASCON-128,176,1566,4444,2856,0,79,111.8,119.2,522,554,32,535,117.5,124.9,549.218071242398,583.8071242397915,34.58905299739354,0.001566,34.58905299739354,2935
39211,ASCON-128,176,1567,4444,2584,0,80,112.3,119.4,524,558,34,536,118.0,125.10000000000001,551.5551694178974,584.7419635099914,33.18679409209392,0.001567,33.18679409209392,2664
39311,ASCON-128,176,1566,4444,2636,0,80,116.3,119.4,540,558,18,537,122.0,125.10000000000001,570.2519548218941,584.7419635099914,14.490008688097305,0.001566,14.490008688097305,2716
39411,ASCON-128,176,1562,4444,2636,0,80,110.7,120.7,514,564,50,538,116.4,126.4,544.0764552562989,590.8184187662903,46.741963509991365,0.001562,46.741963509991365,2716
39511,ASCON-128,176,1562,4444,2636,0,80,116.1,119.2,540,554,14,539,121.8,124.9,569.3171155516942,583.8071242397915,14.490008688097305,0.001562,14.490008688097305,2716
39611,ASCON-128,176,1566,4444,2636,0,80,109.9,120.5,512,560,48,540,115.60000000000001,126.2,540.3370981754996,589.8835794960904,49.54648132059083,0.001566,49.54648132059083,2716
39711,ASCON-128,176,1560,4444,2584,0,80,116.3,119.8,540,558,18,541,122.0,125.5,570.2519548218941,586.611642050391,16.35968722849691,0.00156,16.35968722849691,2664
39811,ASCON-128,176,1561,4444,2840,0,80,115.3,119.8,538,558,20,542,121.0,125.5,565.5777584708949,586.611642050391,21.03388357949609,0.001561,21.03388357949609,2920
39911,ASCON-128,176,1561,4444,2636,0,80,116.6,119.6,544,558,14,543,122.3,125.3,571.6542137271938,585.6768027801911,14.022589052997319,0.001561,14.022589052997319,2716
40011,ASCON-128,176,1566,4444,2636,0,80,113.6,120.0,530,558,28,544,119.3,125.7,557.6316246741964,587.5464813205908,29.91485664639447,0.001566,29.91485664639447,2716
40111,ASCON-128,176,1560,4444,2616,0,80,115.9,120.2,540,560,20,545,121.60000000000001,125.9,568.3822762814945,588.4813205907907,20.099044309296232,0.00156,20.099044309296232,2696
40211,ASCON-128,176,1562,4444,2628,0,80,114.2,120.7,530,564,34,546,119.9,126.4,560.4361424847958,590.8184187662903,30.382276281494455,0.001562,30.382276281494455,2708
40311,ASCON-128,176,1566,4444,2636,0,80,115.9,120.4,540,560,20,547,121.60000000000001,126.10000000000001,568.3822762814945,589.4161598609905,21.03388357949609,0.001566,21.03388357949609,2716
40411,ASCON-128,176,1560,4444,2636,0,80,114.2,120.9,534,564,30,548,119.9,126.60000000000001,560.4361424847958,591.75325803649,31.3171155516942,0.00156,31.3171155516942,2716
40511,ASCON-128,176,1562,4444,2636,0,80,114.0,119.8,530,558,28,549,119.7,125.5,559.5013032145961,586.611642050391,27.11033883579489,0.001562,27.11033883579489,2716
40611,ASCON-128,176,1561,4444,2836,0,80,41.0,46.0,194,216,22,550,46.7,51.7,218.28496959165943,241.65595134665512,23.370981754995682,0.001561,23.370981754995682,2916
40711,ASCON-128,176,1565,4444,2636,0,80,116.1,119.8,544,560,16,551,121.8,125.5,569.3171155516942,586.611642050391,17.29452649869677,0.001565,17.29452649869677,2716
40811,ASCON-128,176,1561,4444,2636,0,80,113.1,120.0,530,564,34,552,118.8,125.7,555.2945264986968,587.5464813205908,32.25195482189406,0.001561,32.25195482189406,2716
38911,ASCON-128,176,1562,4444,2636,0,80,115.5,120.2,540,564,24,554,121.2,125.9,566.5125977410947,588.4813205907907,21.96872284969595,0.001562,21.96872284969595,2716
39011,ASCON-128,176,1566,4444,2636,0,80,117.6,119.8,550,560,10,555,123.3,125.5,576.3284100781929,586.611642050391,10.28323197219811,0.001566,10.28323197219811,2716
39111,ASCON-128,176,1561,4444,2636,0,80,111.2,119.6,522,560,38,556,116.9,125.3,546.4135534317985,585.6768027801911,39.263249348392605,0.001561,39.263249348392605,2716
39311,ASCON-128,176,1561,4444,2840,0,80,115.7,119.8,544,560,16,558,121.4,125.5,567.4474370112946,586.611642050391,19.164205039096373,0.001561,19.164205039096373,2920
39511,ASCON-128,176,1562,4444,2616,0,80,116.4,119.8,548,560,12,560,122.10000000000001,125.5,570.7193744569939,586.611642050391,15.892267593397037,0.001562,15.892267593397037,2696
41011,ASCON-128,176,1562,4444,2856,0,80,112.9,118.3,530,554,24,562,118.60000000000001,124.0,554.359687228497,579.6003475238923,25.240660295395287,0.001562,25.240660295395287,2936
41111,ASCON-128,176,1562,4444,2636,0,80,114.0,120.0,534,564,30,563,119.7,125.7,559.5013032145961,587.5464813205908,28.04517810599475,0.001562,28.04517810599475,2716
41211,ASCON-128,176,1560,4444,2820,0,80,115.9,119.6,544,560,16,564,121.60000000000001,125.3,568.3822762814945,585.6768027801911,17.294526498696655,0.00156,17.294526498696655,2900
41311,ASCON-128,176,1566,4444,2636,0,80,116.1,120.2,544,564,20,565,121.8,125.9,569.3171155516942,588.4813205907907,19.164205039096487,0.001566,19.164205039096487,2716
41411,ASCON-128,176,1562,4444,2636,0,80,111.8,120.4,524,564,40,566,117.5,126.10000000000001,549.218071242398,589.4161598609905,40.19808861859258,0.001562,40.19808861859258,2716
41611,ASCON-128,176,1565,4444,2636,0,80,116.1,119.6,544,560,16,569,121.8,125.3,569.3171155516942,585.6768027801911,16.35968722849691,0.001565,16.35968722849691,2716
41711,ASCON-128,176,1559,4444,2636,0,80,109.5,116.8,514,548,34,570,115.2,122.5,538.4674196351,572.5890529973935,34.12163336229355,0.001559,34.12163336229355,2716
41811,ASCON-128,176,1566,4444,2636,0,80,113.8,120.5,534,564,30,571,119.5,126.2,558.5664639443962,589.8835794960904,31.3171155516942,0.001566,31.3171155516942,2716
41911,ASCON-128,176,1564,4444,2636,0,80,116.8,119.2,548,560,12,572,122.5,124.9,572.5890529973935,583.8071242397915,11.218071242397968,0.001564,11.218071242397968,2716
42011,ASCON-128,176,1565,4444,2636,0,80,115.9,120.0,544,564,20,573,121.60000000000001,125.7,568.3822762814945,587.5464813205908,19.164205039096373,0.001565,19.164205039096373,2716
42111,ASCON-128,176,1562,4444,2628,0,80,117.6,120.0,550,564,14,574,123.3,125.7,576.3284100781929,587.5464813205908,11.218071242397968,0.001562,11.218071242397968,2708
42211,ASCON-128,176,1560,4444,2636,0,80,115.3,119.6,540,560,20,575,121.0,125.3,565.5777584708949,585.6768027801911,20.099044309296232,0.00156,20.099044309296232,2716
42311,ASCON-128,176,1560,4444,2616,0,80,115.3,120.2,540,564,24,576,121.0,125.9,565.5777584708949,588.4813205907907,22.90356211989581,0.00156,22.90356211989581,2696
42411,ASCON-128,176,1565,4444,2832,0,80,118.3,120.0,554,564,10,577,124.0,125.7,579.6003475238923,587.5464813205908,7.946133796698518,0.001565,7.946133796698518,2912
42511,ASCON-128,176,1561,4444,2616,0,80,115.7,119.4,544,560,16,578,121.4,125.10000000000001,567.4474370112946,584.7419635099914,17.29452649869677,0.001561,17.29452649869677,2696
42611,ASCON-128,176,1561,4444,1408,0,80,115.5,119.8,540,560,20,579,121.2,125.5,566.5125977410947,586.611642050391,20.099044309296232,0.001561,20.099044309296232,1488
42811,ASCON-128,176,1560,4444,2856,0,80,-5.4,-5.6,26,26,0,581,0.29999999999999893,0.09999999999999964,1.4022589052997345,0.46741963509991147,-0.934839270199823,0.00156,-0.934839270199823,2936
42911,ASCON-128,176,1561,4444,2636,0,80,-5.2,-6.0,26,30,4,582,0.4999999999999991,0.0,2.3370981754995617,0.0,-2.3370981754995617,0.001561,-2.3370981754995617,2716
43011,ASCON-128,176,1561,4444,2856,0,80,-5.0,-6.5,26,32,6,583,0.6999999999999993,0.0,3.271937445699389,0.0,-3.271937445699389,0.001561,-3.271937445699389,2936
43111,ASCON-128,176,1562,4444,2856,0,80,-5.4,-5.8,26,30,4,584,0.29999999999999893,0.0,1.4022589052997345,0.0,-1.4022589052997345,0.001562,-1.4022589052997345,2936
43211,ASCON-128,176,1561,4444,2636,0,80,-4.8,-5.8,22,30,8,585,0.8999999999999995,0.0,4.206776715899216,0.0,-4.206776715899216,0.001561,-4.206776715899216,2716
43311,ASCON-128,176,1565,4444,2856,0,80,-5.4,-5.0,26,26,0,586,0.29999999999999893,0.6999999999999993,1.4022589052997345,3.271937445699389,1.8696785403996543,0.001565,1.8696785403996543,2936
43411,ASCON-128,176,1561,4444,2840,0,80,-5.6,-5.6,26,26,0,587,0.09999999999999964,0.09999999999999964,0.46741963509991147,0.46741963509991147,0.0,0.001561,0.0,2920
43611,ASCON-128,176,1564,4444,2856,0,80,-5.6,-5.4,26,26,0,589,0.09999999999999964,0.29999999999999893,0.46741963509991147,1.4022589052997345,0.934839270199823,0.001564,0.934839270199823,2936
43811,ASCON-128,176,1561,4444,2836,0,80,-5.8,-5.8,30,30,0,591,0.0,0.0,0.0,0.0,0.0,0.001561,0.0,2916
43911,ASCON-128,176,1565,4444,2600,0,80,-5.4,-5.8,26,30,4,592,0.29999999999999893,0.0,1.4022589052997345,0.0,-1.4022589052997345,0.001565,-1.4022589052997345,2680
44011,ASCON-128,176,1566,4444,2636,0,80,-5.6,-5.6,26,26,0,593,0.09999999999999964,0.09999999999999964,0.46741963509991147,0.46741963509991147,0.0,0.001566,0.0,2716
44111,ASCON-128,176,1562,4444,2856,0,80,-6.1,-5.4,30,26,-4,594,0.0,0.29999999999999893,0.0,1.4022589052997345,1.4022589052997345,0.001562,1.4022589052997345,2936
44211,ASCON-128,176,1562,4444,2836,0,80,-5.2,-5.8,26,30,4,595,0.4999999999999991,0.0,2.3370981754995617,0.0,-2.3370981754995617,0.001562,-2.3370981754995617,2916
44311,ASCON-128,176,1560,4444,2656,0,80,-5.4,-5.2,26,26,0,596,0.29999999999999893,0.4999999999999991,1.4022589052997345,2.3370981754995617,0.9348392701998272,0.00156,0.9348392701998272,2736
44411,ASCON-128,176,1561,4444,2836,0,80,-4.8,-5.8,22,30,8,597,0.8999999999999995,0.0,4.206776715899216,0.0,-4.206776715899216,0.001561,-4.206776715899216,2916
44511,ASCON-128,176,1562,4444,2620,0,80,-5.4,-5.8,26,30,4,598,0.29999999999999893,0.0,1.4022589052997345,0.0,-1.4022589052997345,0.001562,-1.4022589052997345,2700
44611,ASCON-128,176,1561,4444,2836,0,80,-5.8,-5.6,30,26,-4,599,0.0,0.09999999999999964,0.0,0.46741963509991147,0.46741963509991147,0.001561,0.46741963509991147,2916
44711,ASCON-128,176,1561,4444,2836,0,80,-5.8,-5.4,30,26,-4,600,0.0,0.29999999999999893,0.0,1.4022589052997345,1.4022589052997345,0.001561,1.4022589052997345,2916
44811,ASCON-128,176,1562,4444,2856,0,80,-6.1,-6.0,30,30,0,601,0.0,0.0,0.0,0.0,0.0,0.001562,0.0,2936
44911,ASCON-128,176,1561,4444,2856,0,80,-6.0,-5.6,30,26,-4,602,0.0,0.09999999999999964,0.0,0.46741963509991147,0.46741963509991147,0.001561,0.46741963509991147,2936
45011,ASCON-128,176,1561,4444,2836,0,80,-7.1,-5.6,36,26,-10,603,0.0,0.09999999999999964,0.0,0.46741963509991147,0.46741963509991147,0.001561,0.46741963509991147,2916
45111,ASCON-128,176,1562,4444,2636,0,80,-6.5,-5.8,32,30,-2,604,0.0,0.0,0.0,0.0,0.0,0.001562,0.0,2716
45211,ASCON-128,176,1560,4444,2840,0,80,-6.3,-5.8,32,30,-2,605,0.0,0.0,0.0,0.0,0.0,0.00156,0.0,2920
45311,ASCON-128,176,1562,4444,2620,0,80,-5.6,-6.5,26,32,6,606,0.09999999999999964,0.0,0.46741963509991147,0.0,-0.46741963509991147,0.001562,-0.46741963509991147,2700
45411,ASCON-128,176,1562,4444,2836,0,80,-7.5,-6.0,36,30,-6,607,0.0,0.0,0.0,0.0,0.0,0.001562,0.0,2916
45511,ASCON-128,176,1561,4444,2856,0,80,-6.9,-5.4,32,26,-6,608,0.0,0.29999999999999893,0.0,1.4022589052997345,1.4022589052997345,0.001561,1.4022589052997345,2936
45611,ASCON-128,176,1562,4444,2836,0,80,-5.2,-5.6,26,26,0,609,0.4999999999999991,0.09999999999999964,2.3370981754995617,0.46741963509991147,-1.8696785403996503,0.001562,-1.8696785403996503,2916
45711,ASCON-128,176,1561,4444,2788,0,80,-5.0,-5.6,26,26,0,610,0.6999999999999993,0.09999999999999964,3.271937445699389,0.46741963509991147,-2.8045178105994775,0.001561,-2.8045178105994775,2868
45811,ASCON-128,176,1561,4444,2840,0,80,-5.0,-5.6,26,26,0,611,0.6999999999999993,0.09999999999999964,3.271937445699389,0.46741963509991147,-2.8045178105994775,0.001561,-2.8045178105994775,2920
45911,ASCON-128,176,1562,4444,2856,0,80,-5.4,-5.4,26,26,0,612,0.29999999999999893,0.29999999999999893,1.4022589052997345,1.4022589052997345,0.0,0.001562,0.0,2936
46011,ASCON-128,176,1566,4444,2836,0,80,-6.9,-5.8,32,30,-2,613,0.0,0.0,0.0,0.0,0.0,0.001566,0.0,2916
46111,ASCON-128,176,1562,4444,2856,0,80,-5.2,-5.4,26,26,0,614,0.4999999999999991,0.29999999999999893,2.3370981754995617,1.4022589052997345,-0.9348392701998272,0.001562,-0.9348392701998272,2936
46211,ASCON-128,176,1566,4444,2856,0,80,-5.4,-5.6,26,26,0,615,0.29999999999999893,0.09999999999999964,1.4022589052997345,0.46741963509991147,-0.934839270199823,0.001566,-0.934839270199823,2936
46311,ASCON-128,176,1566,4444,2636,0,80,-6.7,-6.7,32,32,0,616,0.0,0.0,0.0,0.0,0.0,0.001566,0.0,2716
46411,ASCON-128,176,1562,4444,2636,0,80,-6.5,-5.4,32,26,-6,617,0.0,0.29999999999999893,0.0,1.4022589052997345,1.4022589052997345,0.001562,1.4022589052997345,2716
46511,ASCON-128,176,1560,4444,2844,0,80,-5.6,-5.8,26,30,4,618,0.09999999999999964,0.0,0.46741963509991147,0.0,-0.46741963509991147,0.00156,-0.46741963509991147,2924
46611,ASCON-128,176,1562,4444,2836,0,80,-6.0,-5.4,30,26,-4,619,0.0,0.29999999999999893,0.0,1.4022589052997345,1.4022589052997345,0.001562,1.4022589052997345,2916
46711,ASCON-128,176,1564,4444,2616,0,80,-5.0,-6.1,26,30,4,620,0.6999999999999993,0.0,3.271937445699389,0.0,-3.271937445699389,0.001564,-3.271937445699389,2696
46811,ASCON-128,176,1566,4444,2856,0,80,-5.2,-6.9,26,32,6,621,0.4999999999999991,0.0,2.3370981754995617,0.0,-2.3370981754995617,0.001566,-2.3370981754995617,2936
46911,ASCON-128,176,1566,4444,2636,0,80,-5.6,-5.8,26,30,4,622,0.09999999999999964,0.0,0.46741963509991147,0.0,-0.46741963509991147,0.001566,-0.46741963509991147,2716
47011,ASCON-128,176,1559,4444,2604,0,80,-6.0,-5.6,30,26,-4,623,0.0,0.09999999999999964,0.0,0.46741963509991147,0.46741963509991147,0.001559,0.46741963509991147,2684
47111,ASCON-128,176,1565,4444,2856,0,80,-5.4,-6.0,26,30,4,624,0.29999999999999893,0.0,1.4022589052997345,0.0,-1.4022589052997345,0.001565,-1.4022589052997345,2936
47211,ASCON-128,176,1566,4444,2636,0,80,-6.1,-5.8,30,30,0,625,0.0,0.0,0.0,0.0,0.0,0.001566,0.0,2716
47411,ASCON-128,176,1564,4444,2648,0,80,-5.0,-6.0,26,30,4,627,0.6999999999999993,0.0,3.271937445699389,0.0,-3.271937445699389,0.001564,-3.271937445699389,2728
47511,ASCON-128,176,1561,4444,2636,0,80,-5.2,-5.8,26,30,4,628,0.4999999999999991,0.0,2.3370981754995617,0.0,-2.3370981754995617,0.001561,-2.3370981754995617,2716
47611,ASCON-128,176,1562,4444,2636,0,80,-5.6,-5.2,26,26,0,629,0.09999999999999964,0.4999999999999991,0.46741963509991147,2.3370981754995617,1.8696785403996503,0.001562,1.8696785403996503,2716
47711,ASCON-128,176,1562,4444,2856,0,80,-5.0,-6.7,26,32,6,630,0.6999999999999993,0.0,3.271937445699389,0.0,-3.271937445699389,0.001562,-3.271937445699389,2936
47811,ASCON-128,176,1565,4444,2636,0,80,-5.2,-6.7,26,32,6,631,0.4999999999999991,0.0,2.3370981754995617,0.0,-2.3370981754995617,0.001565,-2.3370981754995617,2716
47911,ASCON-128,176,1560,4444,2840,0,80,-5.2,-6.0,26,30,4,632,0.4999999999999991,0.0,2.3370981754995617,0.0,-2.3370981754995617,0.00156,-2.3370981754995617,2920
48011,ASCON-128,176,1565,4444,2636,0,80,-5.6,-6.0,26,30,4,633,0.09999999999999964,0.0,0.46741963509991147,0.0,-0.46741963509991147,0.001565,-0.46741963509991147,2716
48111,ASCON-128,176,1566,4444,2636,0,80,-5.4,-5.6,26,26,0,634,0.29999999999999893,0.09999999999999964,1.4022589052997345,0.46741963509991147,-0.934839270199823,0.001566,-0.934839270199823,2716
48211,ASCON-128,176,1561,4444,2836,0,80,-3.5,-4.5,16,22,6,635,2.1999999999999993,1.1999999999999993,10.283231972198086,5.609035621198954,-4.674196350999132,0.001561,-4.674196350999132,2916
48311,ASCON-128,176,1562,4444,2636,0,80,-4.5,-5.8,22,30,8,636,1.1999999999999993,0.0,5.609035621198954,0.0,-5.609035621198954,0.001562,-5.609035621198954,2716
48411,ASCON-128,176,1560,4444,2840,0,80,-5.0,-5.4,22,26,4,637,0.6999999999999993,0.29999999999999893,3.271937445699389,1.4022589052997345,-1.8696785403996543,0.00156,-1.8696785403996543,2920
42811,ASCON-128,176,1562,4444,2856,0,80,-6.1,-6.5,30,32,2,641,0.0,0.0,0.0,0.0,0.0,0.001562,0.0,2936
42911,ASCON-128,176,1562,4444,2720,0,80,-6.1,-6.1,30,30,0,642,0.0,0.0,0.0,0.0,0.0,0.001562,0.0,2800
43011,ASCON-128,176,1566,4444,2624,0,80,-6.1,-6.3,30,32,2,643,0.0,0.0,0.0,0.0,0.0,0.001566,0.0,2704
43211,ASCON-128,176,1560,4444,2616,0,80,-6.5,-6.3,32,32,0,645,0.0,0.0,0.0,0.0,0.0,0.00156,0.0,2696
43311,ASCON-128,176,1560,4444,2848,0,80,-5.8,-6.7,30,32,2,646,0.0,0.0,0.0,0.0,0.0,0.00156,0.0,2928
43411,ASCON-128,176,1566,4444,2620,0,80,-5.2,-5.4,26,26,0,647,0.4999999999999991,0.29999999999999893,2.3370981754995617,1.4022589052997345,-0.9348392701998272,0.001566,-0.9348392701998272,2700
43611,ASCON-128,176,1562,4444,2856,0,80,-4.1,-5.6,20,26,6,649,1.5999999999999996,0.09999999999999964,7.478714161598608,0.46741963509991147,-7.0112945264986966,0.001562,-7.0112945264986966,2936
43811,ASCON-128,176,1562,4444,2836,0,80,-4.8,-5.8,22,30,8,651,0.8999999999999995,0.0,4.206776715899216,0.0,-4.206776715899216,0.001562,-4.206776715899216,2916
43911,ASCON-128,176,1561,4444,2636,0,80,-6.0,-6.1,30,30,0,652,0.0,0.0,0.0,0.0,0.0,0.001561,0.0,2716
44211,ASCON-128,176,1561,4444,2856,0,80,-4.8,-6.5,22,32,10,655,0.8999999999999995,0.0,4.206776715899216,0.0,-4.206776715899216,0.001561,-4.206776715899216,2936
44311,ASCON-128,176,1565,4444,2836,0,80,-6.1,-5.8,30,30,0,656,0.0,0.0,0.0,0.0,0.0,0.001565,0.0,2916
44411,ASCON-128,176,1561,4444,1104,0,80,-5.6,-6.0,26,30,4,657,0.09999999999999964,0.0,0.46741963509991147,0.0,-0.46741963509991147,0.001561,-0.46741963509991147,1184
44511,ASCON-128,176,1566,4444,2636,0,80,-5.8,-6.3,30,32,2,658,0.0,0.0,0.0,0.0,0.0,0.001566,0.0,2716
44611,ASCON-128,176,1565,4444,2544,0,80,-25.5,-6.7,128,32,-96,659,0.0,0.0,0.0,0.0,0.0,0.001565,0.0,2624
44711,ASCON-128,176,1560,4444,2840,0,80,-6.5,-6.0,32,30,-2,660,0.0,0.0,0.0,0.0,0.0,0.00156,0.0,2920
44911,ASCON-128,176,1564,4444,2840,0,80,-6.5,-6.3,32,32,0,662,0.0,0.0,0.0,0.0,0.0,0.001564,0.0,2920
45011,ASCON-128,176,1562,4444,2856,0,80,-5.8,-6.7,30,32,2,663,0.0,0.0,0.0,0.0,0.0,0.001562,0.0,2936
45111,ASCON-128,176,1562,4444,2840,0,80,-5.6,-6.5,30,32,2,664,0.09999999999999964,0.0,0.46741963509991147,0.0,-0.46741963509991147,0.001562,-0.46741963509991147,2920
45211,ASCON-128,176,1564,4444,2784,0,80,-5.4,-6.3,26,32,6,665,0.29999999999999893,0.0,1.4022589052997345,0.0,-1.4022589052997345,0.001564,-1.4022589052997345,2864
45511,ASCON-128,176,1562,4444,2856,0,80,-5.0,-6.1,26,30,4,668,0.6999999999999993,0.0,3.271937445699389,0.0,-3.271937445699389,0.001562,-3.271937445699389,2936
45611,ASCON-128,176,1565,4444,2636,0,80,-5.8,-5.8,30,30,0,669,0.0,0.0,0.0,0.0,0.0,0.001565,0.0,2716
45711,ASCON-128,176,1561,4444,2624,0,80,-5.6,-6.1,26,30,4,670,0.09999999999999964,0.0,0.46741963509991147,0.0,-0.46741963509991147,0.001561,-0.46741963509991147,2704
45811,ASCON-128,176,1565,4444,2836,0,80,-6.1,-6.5,30,32,2,671,0.0,0.0,0.0,0.0,0.0,0.001565,0.0,2916
46011,ASCON-128,176,1561,4444,2332,0,80,-5.2,-5.6,26,26,0,673,0.4999999999999991,0.09999999999999964,2.3370981754995617,0.46741963509991147,-1.8696785403996503,0.001561,-1.8696785403996503,2412
46111,ASCON-128,176,1566,4444,2856,0,80,-6.1,-6.5,30,32,2,674,0.0,0.0,0.0,0.0,0.0,0.001566,0.0,2936
46211,ASCON-128,176,1560,4444,1400,0,80,-6.0,-6.9,30,36,6,675,0.0,0.0,0.0,0.0,0.0,0.00156,0.0,1480
46311,ASCON-128,176,1561,4444,2856,0,80,-6.9,-6.7,36,32,-4,676,0.0,0.0,0.0,0.0,0.0,0.001561,0.0,2936
46411,ASCON-128,176,1561,4444,2648,0,80,-6.5,-6.1,32,30,-2,677,0.0,0.0,0.0,0.0,0.0,0.001561,0.0,2728
42811,ASCON-128,176,1561,4444,1400,0,80,-4.7,-5.6,22,26,4,680,0.9999999999999991,0.09999999999999964,4.674196350999127,0.46741963509991147,-4.206776715899215,0.001561,-4.206776715899215,1480
42911,ASCON-128,176,1561,4444,2636,0,80,-6.0,-5.2,30,26,-4,681,0.0,0.4999999999999991,0.0,2.3370981754995617,2.3370981754995617,0.001561,2.3370981754995617,2716
43011,ASCON-128,176,1562,4444,2636,0,80,-6.5,-5.6,32,26,-6,682,0.0,0.09999999999999964,0.0,0.46741963509991147,0.46741963509991147,0.001562,0.46741963509991147,2716
43111,ASCON-128,176,1562,4444,2636,0,80,-6.5,-6.3,32,32,0,683,0.0,0.0,0.0,0.0,0.0,0.001562,0.0,2716
43211,ASCON-128,176,1566,4444,2856,0,80,-6.1,-5.6,30,30,0,684,0.0,0.09999999999999964,0.0,0.46741963509991147,0.46741963509991147,0.001566,0.46741963509991147,2936
43311,ASCON-128,176,1561,4444,2616,0,80,-5.8,-5.6,30,26,-4,685,0.0,0.09999999999999964,0.0,0.46741963509991147,0.46741963509991147,0.001561,0.46741963509991147,2696
43411,ASCON-128,176,1562,4444,2836,0,80,-6.5,-6.3,32,32,0,686,0.0,0.0,0.0,0.0,0.0,0.001562,0.0,2916
43611,ASCON-128,176,1566,4444,2856,0,80,-6.9,-6.3,36,32,-4,688,0.0,0.0,0.0,0.0,0.0,0.001566,0.0,2936
43711,ASCON-128,176,1562,4444,2636,0,80,-5.8,-5.6,30,26,-4,689,0.0,0.09999999999999964,0.0,0.46741963509991147,0.46741963509991147,0.001562,0.46741963509991147,2716
43811,ASCON-128,176,1562,4444,2856,0,80,-5.4,-5.8,26,30,4,690,0.29999999999999893,0.0,1.4022589052997345,0.0,-1.4022589052997345,0.001562,-1.4022589052997345,2936
43911,ASCON-128,176,1565,4444,2636,0,80,-6.5,-6.1,32,30,-2,691,0.0,0.0,0.0,0.0,0.0,0.001565,0.0,2716
44011,ASCON-128,176,1566,4444,2856,0,80,-6.1,-6.0,30,30,0,692,0.0,0.0,0.0,0.0,0.0,0.001566,0.0,2936
44311,ASCON-128,176,1565,4444,2636,0,80,-3.7,-0.9,16,4,-12,695,1.9999999999999991,4.799999999999999,9.34839270199826,22.436142484795827,13.087749782797568,0.001565,13.087749782797568,2716
44411,ASCON-128,176,1566,4444,2636,0,80,-3.7,-5.0,16,22,6,696,1.9999999999999991,0.6999999999999993,9.34839270199826,3.271937445699389,-6.07645525629887,0.001566,-6.07645525629887,2716
44511,ASCON-128,176,1565,4444,2836,0,80,-6.3,-5.8,26,30,4,697,0.0,0.0,0.0,0.0,0.0,0.001565,0.0,2916
112,ASCON-128,192,1574,4444,2632,0,80,116.1,120.7,548,566,18,0,121.8,126.4,569.3171155516942,590.8184187662903,21.501303214596078,0.001574,21.501303214596078,2712
312,ASCON-128,192,1574,4444,2628,0,80,-10.2,-7.8,50,36,-14,5,0.0,0.0,0.0,0.0,0.0,0.001574,0.0,2708
412,ASCON-128,192,1576,4444,2536,0,80,-9.7,-19.9,42,88,46,6,0.0,0.0,0.0,0.0,0.0,0.001576,0.0,2616
412,ASCON-128,192,1574,4444,2624,0,80,-5.0,3.5,20,14,-6,19,0.6999999999999993,9.2,3.271937445699389,43.00260642919201,39.73066898349262,0.001574,39.73066898349262,2704
512,ASCON-128,192,1578,4444,2632,0,80,-18.1,-15.6,82,68,-14,22,0.0,0.0,0.0,0.0,0.0,0.001578,0.0,2712
412,ASCON-128,192,1577,4444,2844,0,80,-18.3,-17.7,86,82,-4,29,0.0,0.0,0.0,0.0,0.0,0.001577,0.0,2924
812,ASCON-128,192,1581,4444,2860,0,80,-9.1,-9.5,46,46,0,34,0.0,0.0,0.0,0.0,0.0,0.001581,0.0,2940
1012,ASCON-128,192,1580,4444,2636,0,80,-10.1,-10.2,50,50,0,36,0.0,0.0,0.0,0.0,0.0,0.00158,0.0,2716
1112,ASCON-128,192,1581,4444,2636,0,80,-9.3,-9.9,46,50,4,37,0.0,0.0,0.0,0.0,0.0,0.001581,0.0,2716
1212,ASCON-128,192,1584,4444,2860,0,80,-8.9,-9.9,42,50,8,38,0.0,0.0,0.0,0.0,0.0,0.001584,0.0,2940
1412,ASCON-128,192,1581,4444,2600,0,80,66.1,70.8,312,334,22,43,71.8,76.5,335.6072980017376,357.57602085143355,21.96872284969595,0.001581,21.96872284969595,2680
1512,ASCON-128,192,1584,4444,2636,0,80,112.5,116.6,528,548,20,44,118.2,122.3,552.4900086880973,571.6542137271938,19.164205039096487,0.001584,19.164205039096487,2716
1612,ASCON-128,192,1580,4444,2860,0,80,110.3,120.2,554,564,10,45,116.0,125.9,542.2067767158992,588.4813205907907,46.27454387489149,0.00158,46.27454387489149,2940
2012,ASCON-128,192,1580,4444,2840,0,80,106.4,109.7,502,514,12,49,112.10000000000001,115.4,523.9774109470027,539.4022589052997,15.42484795829705,0.00158,15.42484795829705,2920
2312,ASCON-128,192,1580,4444,2860,0,80,109.9,117.7,514,554,40,52,115.60000000000001,123.4,540.3370981754996,576.7958297132928,36.458731537793255,0.00158,36.458731537793255,2940
2412,ASCON-128,192,1585,4444,2408,0,80,114.8,115.1,540,540,0,53,120.5,120.8,563.2406602953953,564.642919200695,1.4022589052997319,0.001585,1.4022589052997319,2488
2512,ASCON-128,192,1584,4444,2860,0,80,114.0,118.1,534,554,20,54,119.7,123.8,559.5013032145961,578.6655082536925,19.164205039096373,0.001584,19.164205039096373,2940
2612,ASCON-128,192,1584,4444,2636,0,80,115.5,118.3,544,554,10,55,121.2,124.0,566.5125977410947,579.6003475238923,13.087749782797573,0.001584,13.087749782797573,2716
