size,n_time,mean_time,median_time,std_time,ci95_low_time,ci95_high_time,throughput_Bps,n_power,mean_power,median_power,std_power,ci95_low_power,ci95_high_power,n_mem,mean_mem,median_mem,std_mem,ci95_low_mem,ci95_high_mem,energy_uJ,energy_per_byte_uJ,total_duty_cycle_energy_uJ,total_duty_cycle_energy_per_byte_uJ
1040,409.0,2663.689486552568,2664.0,0.7335863960239916,2663.6181802492188,2663.760792855916,390435.899248152,409.0,22.08872055552841,20.099044309296232,11.393792323194043,20.981217450108048,23.19622366094877,409.0,3433.4669926650367,3376.0,217.75962532699083,3412.300250772272,3454.6337345578017,58.83749271515861,0.056574512226114,1048.8374927151585,1.008497589149191
1056,467.0,2677.6852248394,2678.0,1.1372808956475338,2677.5818090563507,2677.7886406224497,394370.4772331243,467.0,21.180014771625828,19.164205039096487,11.31988558285122,20.150669395246048,22.209360148005608,467.0,3437.404710920771,3388.0,225.848322138892,3416.867760749739,3457.941661091803,56.71341261586272,0.0537058831589609,1046.7134126158628,0.991205883158961
1072,401.0,2692.4538653366585,2692.0,0.7269740516830355,2692.382496129409,2692.525234543908,398149.81188766233,401.0,22.483933519806044,21.03388357949609,10.9161952533713,21.412258128358644,23.555608911253444,401.0,3438.9027431421446,3376.0,206.8508472727544,3418.595579558405,3459.2099067258846,60.53695371337424,0.0564710389117297,1050.5369537133743,0.9799785015982969
1088,406.0,2706.871921182266,2707.0,0.787776839801718,2706.795063360799,2706.948779003733,401939.9630569887,406.0,22.779223891839603,21.03388357949609,11.61771516532205,21.64576548976958,23.912682293909626,406.0,3450.4433497536947,3388.0,170.42280173359066,3433.816400841585,3467.0702986658043,61.66044153914484,0.0566731999440669,1051.6604415391448,0.9665996705323022
1104,413.0,2721.302663438257,2721.0,0.6987628982047968,2721.235073729526,2721.370253146988,405688.060660309,413.0,22.416902451389777,20.099044309296232,10.623981748467465,21.38926942481661,23.444535477962937,413.0,3452.5617433414045,3388.0,176.67828858999428,3435.4720637154305,3469.6514229673785,61.003176347002594,0.0552565003143139,1051.0031763470026,0.9519956307490965
1120,410.0,2735.6463414634145,2736.0,0.7362754218426615,2735.574861631397,2735.717821295432,409409.6459123674,410.0,22.10324850077345,20.099044309296232,11.56725008881476,20.98026507810299,23.226231923443912,410.0,3443.521951219512,3380.0,193.56585848427804,3424.729995603111,3462.3139068359133,60.46667089559759,0.0539880990139264,1050.4666708955976,0.9379166704424979
1136,479.0,2749.686847599165,2750.0,1.3121791417929023,2749.569039674364,2749.804655523966,413137.9545972211,479.0,21.92188330379864,19.164205039096487,11.557771919397757,20.884222300217328,22.959544307379947,479.0,3439.640918580376,3388.0,197.28051857281667,3421.929001238787,3457.352835921965,60.27831419505885,0.0530618962984673,1050.2783141950588,0.9245407695379039
1152,394.0,2764.532994923858,2765.0,0.7717516937583947,2764.456555552639,2764.609434295077,416706.9093099136,394.0,20.853559253264653,19.164205039096373,10.735291657777903,19.790265254936457,21.916853251592848,394.0,3436.05076142132,3378.0,220.00036424195832,3414.260476221289,3457.8410466213504,57.65035261724986,0.0500437088691405,1047.6503526172498,0.9094187088691404
1168,411.0,2778.8710462287104,2779.0,0.7748571073959921,2778.795912885384,2778.9461795720367,420314.5740012398,411.0,21.829975415432685,20.099044309296232,11.34832052001606,20.729595418053748,22.930355412811625,411.0,3425.683698296837,3376.0,248.30839833728103,3401.606691110653,3449.760705483021,60.66268662183045,0.0519372316967726,1050.6626866218305,0.8995399714228001
1184,405.0,2793.3555555555554,2793.0,0.7154587256570514,2793.2856666606526,2793.425444450458,423862.9764281907,405.0,21.059274275723737,19.164205039096373,10.81821827226502,20.00250706784556,22.11604148360192,405.0,3434.5975308641973,3376.0,209.5248951247956,3414.130293761979,3455.064767966416,58.82604079406109,0.0496841560760651,1048.826040794061,0.8858328047247138
1200,402.0,2807.7562189054725,2808.0,0.7169300246121096,2807.685923878006,2807.8265139329387,427387.5316952507,402.0,21.407121646329603,20.099044309296232,10.655143963781244,20.362384207698653,22.45185908496056,402.0,3450.885572139304,3388.0,198.23347488349447,3431.4487692669377,3470.322375011669,60.1059789313479,0.0500883157761232,1050.1059789313479,0.8750883157761232
1216,471.0,2821.7983014862,2822.0,1.2410004896436015,2821.6859369156323,2821.9106660567672,430930.8710546572,471.0,22.698135656062025,21.03388357949609,11.605818108687592,21.647303864494376,23.74896744762968,471.0,3443.711252653928,3388.0,229.3692031228113,3422.943354312701,3464.479150995154,64.04956064117917,0.0526723360536012,1054.0495606411791,0.8668170728957065
1232,393.0,2836.643765903308,2837.0,0.6890677421140863,2836.5754287801424,2836.712103026473,434316.079730822,393.0,21.670192751960347,19.63162467419636,11.233975788190154,20.55608228044168,22.78430322347901,393.0,3440.0101781170483,3376.0,186.06702736286152,3421.557296653013,3458.463059581084,61.47061717577135,0.0498949814738403,1051.4706171757714,0.853466410045269
